date,site_id,region,behavior,cement_type,planned_pour_tonnes,consumed_tonnes,opening_inventory_tonnes,deliveries_tonnes,closing_inventory_tonnes,rain_mm,avg_temp_c,silo_capacity
2022-04-23,SITE_019,South,conservative,CEM_II,0.0,0.0,2153.99,23.58,2177.57,14.02,21.44,466
2022-04-24,SITE_019,South,conservative,CEM_I,19.36,19.36,2177.57,29.15,2187.36,12.07,15.21,466
2022-04-25,SITE_019,South,conservative,CEM_II,8.83,8.83,2187.36,10.59,2189.12,1.22,18.4,466
2022-04-26,SITE_019,South,conservative,CEM_III,17.17,17.17,2189.12,21.96,2193.91,5.87,15.99,466
2022-04-27,SITE_019,South,conservative,CEM_II,5.78,5.78,2193.91,46.36,2234.49,1.02,18.53,466
2022-04-28,SITE_019,South,conservative,CEM_I,12.4,12.4,2234.49,25.2,2247.29,4.97,18.42,466
2022-04-29,SITE_019,South,conservative,CEM_III,14.76,14.76,2247.29,32.49,2265.02,20.4,11.76,466
2022-04-30,SITE_019,South,conservative,CEM_I,17.7,17.7,2265.02,27.23,2274.55,1.77,12.59,466
2022-05-01,SITE_019,South,conservative,CEM_I,18.82,18.82,2274.55,28.2,2283.93,22.08,19.07,466
2022-05-02,SITE_019,South,conservative,CEM_II,9.78,9.78,2283.93,22.64,2296.79,3.89,11.75,466
2022-05-03,SITE_019,South,conservative,CEM_I,8.4,8.4,2296.79,42.21,2330.6,3.25,6.03,466
2022-05-04,SITE_019,South,conservative,CEM_II,19.23,19.23,2330.6,29.27,2340.64,3.22,21.25,466
2022-05-05,SITE_019,South,conservative,CEM_II,5.0,5.0,2340.64,45.22,2380.86,1.5,20.54,466
2022-05-06,SITE_019,South,conservative,CEM_I,5.04,5.04,2380.86,32.58,2408.4,0.32,16.92,466
2022-05-07,SITE_019,South,conservative,CEM_I,9.58,9.58,2408.4,38.8,2437.62,5.73,16.38,466
2022-05-08,SITE_019,South,conservative,CEM_I,9.8,9.8,2437.62,15.57,2443.39,7.46,17.52,466
2022-05-09,SITE_019,South,conservative,CEM_I,11.17,11.17,2443.39,44.61,2476.83,1.12,21.36,466
2022-05-10,SITE_019,South,conservative,CEM_II,0.0,0.0,2476.83,34.47,2511.3,5.7,13.76,466
2022-05-11,SITE_019,South,conservative,CEM_III,13.8,13.8,2511.3,16.39,2513.89,2.69,10.64,466
2022-05-12,SITE_019,South,conservative,CEM_II,6.02,6.02,2513.89,11.8,2519.67,2.86,14.56,466
2022-05-13,SITE_019,South,conservative,CEM_I,10.19,10.19,2519.67,21.65,2531.13,2.64,20.41,466
2022-05-14,SITE_019,South,conservative,CEM_II,18.71,18.71,2531.13,31.2,2543.62,2.95,11.72,466
2022-05-15,SITE_019,South,conservative,CEM_I,0.0,0.0,2543.62,28.28,2571.9,2.1,19.73,466
2022-05-16,SITE_019,South,conservative,CEM_I,8.66,8.66,2571.9,23.73,2586.97,0.28,20.21,466
2022-05-17,SITE_019,South,conservative,CEM_II,0.0,0.0,2586.97,35.64,2622.61,1.95,22.73,466
2022-05-18,SITE_019,South,conservative,CEM_I,8.3,8.3,2622.61,32.6,2646.91,6.35,21.29,466
2022-05-19,SITE_019,South,conservative,CEM_I,8.38,8.38,2646.91,24.35,2662.88,4.47,22.54,466
2022-05-20,SITE_019,South,conservative,CEM_I,12.81,12.81,2662.88,41.59,2691.66,6.67,16.44,466
2022-05-21,SITE_019,South,conservative,CEM_I,19.87,19.87,2691.66,45.62,2717.41,13.28,10.86,466
2022-05-22,SITE_019,South,conservative,CEM_III,13.74,13.74,2717.41,37.92,2741.59,1.57,22.78,466
2022-05-23,SITE_019,South,conservative,CEM_III,10.61,10.61,2741.59,39.71,2770.69,3.13,21.88,466
2022-05-24,SITE_019,South,conservative,CEM_III,11.33,11.33,2770.69,38.15,2797.51,18.81,12.08,466
2022-05-25,SITE_019,South,conservative,CEM_III,14.7,14.7,2797.51,14.8,2797.61,10.54,12.42,466
2022-05-26,SITE_019,South,conservative,CEM_II,16.38,16.38,2797.61,13.97,2795.2,0.28,17.8,466
2022-05-27,SITE_019,South,conservative,CEM_II,12.52,12.52,2795.2,49.98,2832.66,1.41,16.85,466
2022-05-28,SITE_019,South,conservative,CEM_III,15.82,15.82,2832.66,48.54,2865.38,0.32,10.29,466
2022-05-29,SITE_019,South,conservative,CEM_II,10.25,10.25,2865.38,11.53,2866.66,1.44,16.48,466
2022-05-30,SITE_019,South,conservative,CEM_II,9.58,9.58,2866.66,38.8,2895.88,1.3,12.31,466
2022-05-31,SITE_019,South,conservative,CEM_I,16.13,16.13,2895.88,20.26,2900.01,6.0,11.59,466
2022-06-01,SITE_019,South,conservative,CEM_III,8.72,8.72,2900.01,24.31,2915.6,0.43,15.68,466
2022-06-02,SITE_019,South,conservative,CEM_III,11.83,11.83,2915.6,12.17,2915.94,12.62,15.61,466
2022-06-03,SITE_019,South,conservative,CEM_I,14.25,14.25,2915.94,33.03,2934.72,10.91,15.78,466
2022-06-04,SITE_019,South,conservative,CEM_III,11.27,11.27,2934.72,31.48,2954.93,5.26,10.72,466
2022-06-05,SITE_019,South,conservative,CEM_I,7.39,7.39,2954.93,32.0,2979.54,0.2,23.45,466
2022-06-06,SITE_019,South,conservative,CEM_I,6.39,6.39,2979.54,40.23,3013.38,8.68,14.83,466
2022-06-07,SITE_019,South,conservative,CEM_I,8.26,8.26,3013.38,47.45,3052.57,2.48,2.12,466
2022-06-08,SITE_019,South,conservative,CEM_I,10.1,10.1,3052.57,33.81,3076.28,1.17,12.55,466
2022-06-09,SITE_019,South,conservative,CEM_III,11.96,11.96,3076.28,10.39,3074.71,1.04,21.24,466
2022-06-10,SITE_019,South,conservative,CEM_II,10.16,10.16,3074.71,49.93,3114.48,8.07,9.54,466
2022-06-11,SITE_019,South,conservative,CEM_III,19.44,19.44,3114.48,46.27,3141.31,11.35,19.15,466
2022-06-12,SITE_019,South,conservative,CEM_II,16.83,16.83,3141.31,21.48,3145.96,2.83,13.77,466
2022-06-13,SITE_019,South,conservative,CEM_III,18.54,18.54,3145.96,22.53,3149.95,1.1,3.09,466
2022-06-14,SITE_019,South,conservative,CEM_II,6.45,6.45,3149.95,22.81,3166.31,0.79,11.93,466
2022-06-15,SITE_019,South,conservative,CEM_II,13.6,13.6,3166.31,14.73,3167.44,0.99,14.18,466
2022-06-16,SITE_019,South,conservative,CEM_II,18.13,18.13,3167.44,44.93,3194.24,4.7,4.42,466
2022-06-17,SITE_019,South,conservative,CEM_II,17.75,17.75,3194.24,17.9,3194.39,13.49,12.65,466
2022-06-18,SITE_019,South,conservative,CEM_II,8.44,8.44,3194.39,16.96,3202.91,0.79,5.43,466
2022-06-19,SITE_019,South,conservative,CEM_II,17.5,17.5,3202.91,26.69,3212.1,10.86,16.04,466
2022-06-20,SITE_019,South,conservative,CEM_II,19.06,19.06,3212.1,36.81,3229.85,3.1,4.25,466
2022-06-21,SITE_019,South,conservative,CEM_II,15.25,15.25,3229.85,11.77,3226.37,11.3,11.11,466
2022-06-22,SITE_019,South,conservative,CEM_I,13.19,13.19,3226.37,41.7,3254.88,0.23,1.99,466
2022-06-23,SITE_019,South,conservative,CEM_III,6.99,6.99,3254.88,49.54,3297.43,6.79,17.23,466
2022-06-24,SITE_019,South,conservative,CEM_III,15.95,15.95,3297.43,31.31,3312.79,6.93,21.82,466
2022-06-25,SITE_019,South,conservative,CEM_II,7.28,7.28,3312.79,30.86,3336.37,7.81,20.22,466
2022-06-26,SITE_019,South,conservative,CEM_I,5.33,5.33,3336.37,27.71,3358.75,0.88,6.58,466
2022-06-27,SITE_019,South,conservative,CEM_III,11.35,11.35,3358.75,17.36,3364.76,3.08,4.59,466
2022-06-28,SITE_019,South,conservative,CEM_III,5.15,5.15,3364.76,35.77,3395.38,17.93,13.48,466
2022-06-29,SITE_019,South,conservative,CEM_III,12.35,12.35,3395.38,22.89,3405.92,12.54,5.32,466
2022-06-30,SITE_019,South,conservative,CEM_I,12.34,12.34,3405.92,17.84,3411.42,0.14,8.43,466
2022-07-01,SITE_019,South,conservative,CEM_III,17.63,17.63,3411.42,35.54,3429.33,0.59,18.24,466
2022-07-02,SITE_019,South,conservative,CEM_I,9.54,9.54,3429.33,36.9,3456.69,9.93,10.82,466
2022-07-03,SITE_019,South,conservative,CEM_III,18.69,18.69,3456.69,42.15,3480.15,6.89,7.5,466
2022-07-04,SITE_019,South,conservative,CEM_II,18.07,18.07,3480.15,28.3,3490.38,1.51,10.89,466
2022-07-05,SITE_019,South,conservative,CEM_II,9.37,9.37,3490.38,39.72,3520.73,0.93,3.71,466
2022-07-06,SITE_019,South,conservative,CEM_II,17.57,17.57,3520.73,26.7,3529.86,4.94,8.22,466
2022-07-07,SITE_019,South,conservative,CEM_I,12.11,12.11,3529.86,12.52,3530.27,0.29,9.4,466
2022-07-08,SITE_019,South,conservative,CEM_II,12.19,12.19,3530.27,30.42,3548.5,2.94,21.26,466
2022-07-09,SITE_019,South,conservative,CEM_II,10.44,10.44,3548.5,45.29,3583.35,1.53,12.66,466
2022-07-10,SITE_019,South,conservative,CEM_III,7.11,7.11,3583.35,32.77,3609.01,0.02,12.69,466
2022-07-11,SITE_019,South,conservative,CEM_I,0.0,0.0,3609.01,48.65,3657.66,0.35,14.91,466
2022-07-12,SITE_019,South,conservative,CEM_II,5.76,5.76,3657.66,37.25,3689.15,0.0,5.36,466
2022-07-13,SITE_019,South,conservative,CEM_III,0.0,0.0,3689.15,26.24,3715.39,9.61,9.76,466
2022-07-14,SITE_019,South,conservative,CEM_I,11.37,11.37,3715.39,31.98,3736.0,1.34,8.38,466
2022-07-15,SITE_019,South,conservative,CEM_II,18.44,18.44,3736.0,18.37,3735.93,1.29,7.29,466
2022-07-16,SITE_019,South,conservative,CEM_I,9.31,9.31,3735.93,17.44,3744.06,13.1,14.78,466
2022-07-17,SITE_019,South,conservative,CEM_III,16.61,16.61,3744.06,25.16,3752.61,2.52,6.35,466
2022-07-18,SITE_019,South,conservative,CEM_I,6.51,6.51,3752.61,20.96,3767.06,18.94,8.41,466
2022-07-19,SITE_019,South,conservative,CEM_III,7.52,7.52,3767.06,25.45,3784.99,5.03,4.94,466
2022-07-20,SITE_019,South,conservative,CEM_III,6.58,5.27,3784.99,39.76,3819.48,2.21,-1.38,466
2022-07-21,SITE_019,South,conservative,CEM_I,13.37,10.7,3819.48,31.79,3840.57,0.76,-0.59,466
2022-07-22,SITE_019,South,conservative,CEM_III,10.37,10.37,3840.57,29.12,3859.32,6.95,19.11,466
2022-07-23,SITE_019,South,conservative,CEM_III,12.8,12.8,3859.32,10.58,3857.1,0.46,9.72,466
2022-07-24,SITE_019,South,conservative,CEM_II,14.81,14.81,3857.1,44.13,3886.42,4.16,13.31,466
2022-07-25,SITE_019,South,conservative,CEM_III,18.27,18.27,3886.42,36.14,3904.29,1.57,4.62,466
2022-07-26,SITE_019,South,conservative,CEM_II,14.64,14.64,3904.29,20.03,3909.68,1.33,8.26,466
2022-07-27,SITE_019,South,conservative,CEM_III,15.21,12.17,3909.68,34.12,3931.63,3.75,-0.9,466
2022-07-28,SITE_019,South,conservative,CEM_II,7.2,5.76,3931.63,38.24,3964.11,1.92,-3.34,466
2022-07-29,SITE_019,South,conservative,CEM_III,6.33,6.33,3964.11,14.61,3972.39,5.93,5.97,466
2022-07-30,SITE_019,South,conservative,CEM_II,12.96,12.96,3972.39,46.28,4005.71,2.25,7.52,466
2022-07-31,SITE_019,South,conservative,CEM_I,6.49,6.49,4005.71,19.82,4019.04,0.36,4.07,466
2022-08-01,SITE_019,South,conservative,CEM_I,18.04,18.04,4019.04,31.98,4032.98,3.34,13.22,466
2022-08-02,SITE_019,South,conservative,CEM_II,13.92,13.92,4032.98,30.0,4049.06,9.27,8.46,466
2022-08-03,SITE_019,South,conservative,CEM_II,16.82,16.82,4049.06,43.49,4075.73,8.6,4.24,466
2022-08-04,SITE_019,South,conservative,CEM_II,10.23,10.23,4075.73,42.38,4107.88,8.51,1.15,466
2022-08-05,SITE_019,South,conservative,CEM_I,8.36,6.69,4107.88,45.11,4146.3,8.11,-0.28,466
2022-08-06,SITE_019,South,conservative,CEM_III,12.08,12.08,4146.3,46.2,4180.42,14.47,4.75,466
2022-08-07,SITE_019,South,conservative,CEM_II,11.68,11.68,4180.42,44.89,4213.63,22.07,3.18,466
2022-08-08,SITE_019,South,conservative,CEM_I,15.99,12.79,4213.63,45.4,4246.24,2.11,-3.17,466
2022-08-09,SITE_019,South,conservative,CEM_III,11.34,11.34,4246.24,10.65,4245.55,2.42,0.76,466
2022-08-10,SITE_019,South,conservative,CEM_II,14.69,11.75,4245.55,22.75,4256.55,0.06,-3.26,466
2022-08-11,SITE_019,South,conservative,CEM_I,0.0,0.0,4256.55,36.69,4293.24,2.93,7.33,466
2022-08-12,SITE_019,South,conservative,CEM_II,10.34,10.34,4293.24,46.0,4328.9,0.57,5.21,466
2022-08-13,SITE_019,South,conservative,CEM_I,16.84,16.84,4328.9,29.67,4341.73,2.6,2.33,466
2022-08-14,SITE_019,South,conservative,CEM_I,0.0,0.0,4341.73,22.94,4364.67,9.84,-2.43,466
2022-08-15,SITE_019,South,conservative,CEM_II,10.51,10.51,4364.67,22.82,4376.98,3.5,1.91,466
2022-08-16,SITE_019,South,conservative,CEM_I,11.28,9.03,4376.98,38.08,4406.03,10.54,-2.63,466
2022-08-17,SITE_019,South,conservative,CEM_III,19.46,19.46,4406.03,16.68,4403.25,12.53,3.91,466
2022-08-18,SITE_019,South,conservative,CEM_II,5.58,5.58,4403.25,28.15,4425.82,2.61,2.73,466
2022-08-19,SITE_019,South,conservative,CEM_II,10.6,10.6,4425.82,28.82,4444.04,8.89,5.82,466
2022-08-20,SITE_019,South,conservative,CEM_III,13.67,13.67,4444.04,17.41,4447.78,8.17,10.65,466
2022-08-21,SITE_019,South,conservative,CEM_III,7.11,7.11,4447.78,41.5,4482.17,7.57,5.52,466
2022-08-22,SITE_019,South,conservative,CEM_III,7.95,7.95,4482.17,26.25,4500.47,2.0,2.72,466
2022-08-23,SITE_019,South,conservative,CEM_II,14.98,14.98,4500.47,11.27,4496.76,0.59,3.29,466
2022-08-24,SITE_019,South,conservative,CEM_I,0.0,0.0,4496.76,26.95,4523.71,0.44,9.5,466
2022-08-25,SITE_019,South,conservative,CEM_III,12.47,12.47,4523.71,15.64,4526.88,0.29,2.35,466
2022-08-26,SITE_019,South,conservative,CEM_I,15.25,15.25,4526.88,21.12,4532.75,20.44,0.31,466
2022-08-27,SITE_019,South,conservative,CEM_III,5.45,5.45,4532.75,47.1,4574.4,2.61,0.68,466
2022-08-28,SITE_019,South,conservative,CEM_II,11.29,9.03,4574.4,39.6,4604.97,5.65,-1.68,466
2022-08-29,SITE_019,South,conservative,CEM_I,15.89,15.89,4604.97,34.23,4623.31,4.13,12.29,466
2022-08-30,SITE_019,South,conservative,CEM_III,10.49,8.4,4623.31,31.56,4646.47,0.14,-1.23,466
2022-08-31,SITE_019,South,conservative,CEM_II,11.7,11.7,4646.47,22.48,4657.25,1.72,8.92,466
2022-09-01,SITE_019,South,conservative,CEM_III,0.0,0.0,4657.25,37.74,4694.99,0.91,-1.04,466
2022-09-02,SITE_019,South,conservative,CEM_II,0.0,0.0,4694.99,24.88,4719.87,2.57,6.07,466
2022-09-03,SITE_019,South,conservative,CEM_II,6.65,5.32,4719.87,34.12,4748.67,2.56,-5.0,466
2022-09-04,SITE_019,South,conservative,CEM_II,13.04,10.43,4748.67,24.04,4762.28,15.21,-0.51,466
2022-09-05,SITE_019,South,conservative,CEM_III,12.66,12.66,4762.28,14.15,4763.77,3.83,1.25,466
2022-09-06,SITE_019,South,conservative,CEM_III,8.84,8.84,4763.77,21.07,4776.0,23.17,6.22,466
2022-09-07,SITE_019,South,conservative,CEM_II,14.67,11.74,4776.0,29.58,4793.84,12.83,-0.46,466
2022-09-08,SITE_019,South,conservative,CEM_III,0.0,0.0,4793.84,25.97,4819.81,2.8,1.05,466
2022-09-09,SITE_019,South,conservative,CEM_I,11.02,8.82,4819.81,38.51,4849.5,3.17,-4.98,466
2022-09-10,SITE_019,South,conservative,CEM_II,18.99,18.99,4849.5,39.61,4870.12,5.07,1.15,466
2022-09-11,SITE_019,South,conservative,CEM_II,17.12,13.69,4870.12,28.91,4885.34,4.8,-1.43,466
2022-09-12,SITE_019,South,conservative,CEM_II,0.0,0.0,4885.34,39.56,4924.9,11.45,5.58,466
2022-09-13,SITE_019,South,conservative,CEM_III,10.51,10.51,4924.9,14.69,4929.08,2.82,12.24,466
2022-09-14,SITE_019,South,conservative,CEM_I,0.0,0.0,4929.08,42.55,4971.63,4.3,6.86,466
2022-09-15,SITE_019,South,conservative,CEM_II,11.63,9.31,4971.63,11.31,4973.63,4.86,-3.07,466
2022-09-16,SITE_019,South,conservative,CEM_I,15.93,15.93,4973.63,48.57,5006.27,2.97,2.11,466
2022-09-17,SITE_019,South,conservative,CEM_I,8.72,8.72,5006.27,29.57,5027.12,8.65,2.01,466
2022-09-18,SITE_019,South,conservative,CEM_I,8.82,8.82,5027.12,40.8,5059.1,6.17,2.68,466
2022-09-19,SITE_019,South,conservative,CEM_I,10.31,10.31,5059.1,45.57,5094.36,5.54,0.66,466
2022-09-20,SITE_019,South,conservative,CEM_II,16.87,13.5,5094.36,48.19,5129.05,0.97,-2.82,466
2022-09-21,SITE_019,South,conservative,CEM_III,19.81,15.85,5129.05,38.85,5152.05,5.08,-0.72,466
2022-09-22,SITE_019,South,conservative,CEM_I,12.94,10.35,5152.05,13.28,5154.98,9.95,-5.0,466
2022-09-23,SITE_019,South,conservative,CEM_I,18.62,14.89,5154.98,45.43,5185.52,0.44,-4.72,466
2022-09-24,SITE_019,South,conservative,CEM_I,5.66,5.66,5185.52,30.01,5209.87,10.5,8.29,466
2022-09-25,SITE_019,South,conservative,CEM_II,6.55,5.24,5209.87,46.15,5250.78,2.2,-0.21,466
2022-09-26,SITE_019,South,conservative,CEM_III,18.76,18.76,5250.78,19.69,5251.71,0.45,10.32,466
2022-09-27,SITE_019,South,conservative,CEM_III,8.08,6.46,5251.71,25.77,5271.02,3.91,-4.41,466
2022-09-28,SITE_019,South,conservative,CEM_I,10.78,8.63,5271.02,43.14,5305.53,0.54,-1.54,466
2022-09-29,SITE_019,South,conservative,CEM_II,8.13,8.13,5305.53,10.13,5307.53,2.76,1.24,466
2022-09-30,SITE_019,South,conservative,CEM_I,15.82,15.82,5307.53,14.21,5305.92,6.03,1.41,466
2022-10-01,SITE_019,South,conservative,CEM_III,16.09,12.87,5305.92,16.85,5309.9,0.21,-4.73,466
2022-10-02,SITE_019,South,conservative,CEM_II,13.93,11.15,5309.9,22.19,5320.94,10.33,-3.15,466
2022-10-03,SITE_019,South,conservative,CEM_III,15.76,12.61,5320.94,38.26,5346.59,2.94,-0.76,466
2022-10-04,SITE_019,South,conservative,CEM_III,18.25,18.25,5346.59,19.13,5347.47,3.78,0.72,466
2022-10-05,SITE_019,South,conservative,CEM_II,16.37,16.37,5347.47,39.74,5370.84,2.77,1.85,466
2022-10-06,SITE_019,South,conservative,CEM_II,0.0,0.0,5370.84,49.91,5420.75,0.37,5.18,466
2022-10-07,SITE_019,South,conservative,CEM_I,5.28,4.22,5420.75,29.3,5445.83,2.16,-5.0,466
2022-10-08,SITE_019,South,conservative,CEM_I,13.25,13.25,5445.83,32.89,5465.47,5.15,3.57,466
2022-10-09,SITE_019,South,conservative,CEM_II,7.25,7.25,5465.47,15.81,5474.03,4.29,1.62,466
2022-10-10,SITE_019,South,conservative,CEM_I,15.77,15.77,5474.03,41.46,5499.72,3.63,3.15,466
2022-10-11,SITE_019,South,conservative,CEM_III,13.88,11.1,5499.72,43.16,5531.78,6.33,-3.39,466
2022-10-12,SITE_019,South,conservative,CEM_III,15.05,15.05,5531.78,18.57,5535.3,3.96,7.76,466
2022-10-13,SITE_019,South,conservative,CEM_I,14.88,14.88,5535.3,18.1,5538.52,3.08,0.16,466
2022-10-14,SITE_019,South,conservative,CEM_II,11.78,9.42,5538.52,15.88,5544.98,0.42,-1.14,466
2022-10-15,SITE_019,South,conservative,CEM_II,11.27,11.27,5544.98,10.55,5544.26,2.32,4.76,466
2022-10-16,SITE_019,South,conservative,CEM_III,13.45,10.76,5544.26,47.23,5580.73,9.64,-1.15,466
2022-10-17,SITE_019,South,conservative,CEM_II,14.48,14.48,5580.73,12.45,5578.7,1.36,9.6,466
2022-10-18,SITE_019,South,conservative,CEM_I,0.0,0.0,5578.7,37.8,5616.5,9.32,5.53,466
2022-10-19,SITE_019,South,conservative,CEM_II,17.75,14.2,5616.5,10.58,5612.88,6.52,-0.47,466
2022-10-20,SITE_019,South,conservative,CEM_II,9.89,9.89,5612.88,35.87,5638.86,3.98,6.87,466
2022-10-21,SITE_019,South,conservative,CEM_I,14.97,14.97,5638.86,22.34,5646.23,14.05,2.14,466
2022-10-22,SITE_019,South,conservative,CEM_I,19.57,19.57,5646.23,30.8,5657.46,1.51,3.24,466
2022-10-23,SITE_019,South,conservative,CEM_III,16.72,16.72,5657.46,35.98,5676.72,6.31,1.39,466
2022-10-24,SITE_019,South,conservative,CEM_I,19.75,15.8,5676.72,22.77,5683.69,7.87,-5.0,466
2022-10-25,SITE_019,South,conservative,CEM_II,12.05,12.05,5683.69,15.13,5686.77,0.98,1.72,466
2022-10-26,SITE_019,South,conservative,CEM_III,14.46,14.46,5686.77,14.49,5686.8,0.27,0.25,466
2022-10-27,SITE_019,South,conservative,CEM_I,15.16,15.16,5686.8,23.29,5694.93,12.72,8.24,466
2022-10-28,SITE_019,South,conservative,CEM_III,0.0,0.0,5694.93,32.91,5727.84,0.55,-5.0,466
2022-10-29,SITE_019,South,conservative,CEM_II,16.56,13.25,5727.84,45.95,5760.54,0.74,-1.09,466
2022-10-30,SITE_019,South,conservative,CEM_III,16.82,16.82,5760.54,33.27,5776.99,1.72,1.83,466
2022-10-31,SITE_019,South,conservative,CEM_I,10.39,10.39,5776.99,46.41,5813.01,3.91,5.81,466
2022-11-01,SITE_019,South,conservative,CEM_II,10.92,10.92,5813.01,45.03,5847.12,7.89,0.02,466
2022-11-02,SITE_019,South,conservative,CEM_III,11.02,8.81,5847.12,42.61,5880.92,8.14,-5.0,466
2022-11-03,SITE_019,South,conservative,CEM_III,10.24,10.24,5880.92,44.01,5914.69,0.1,0.61,466
2022-11-04,SITE_019,South,conservative,CEM_III,6.12,4.9,5914.69,37.91,5947.7,0.9,-0.02,466
2022-11-05,SITE_019,South,conservative,CEM_III,9.22,7.38,5947.7,36.72,5977.04,4.07,-2.14,466
2022-11-06,SITE_019,South,conservative,CEM_III,9.72,7.78,5977.04,15.37,5984.63,3.9,-5.0,466
2022-11-07,SITE_019,South,conservative,CEM_III,8.91,8.91,5984.63,22.65,5998.37,6.14,8.6,466
2022-11-08,SITE_019,South,conservative,CEM_III,17.38,13.9,5998.37,27.57,6012.04,2.96,-5.0,466
2022-11-09,SITE_019,South,conservative,CEM_III,11.39,11.39,6012.04,18.06,6018.71,9.61,5.79,466
2022-11-10,SITE_019,South,conservative,CEM_I,13.71,13.71,6018.71,27.4,6032.4,4.27,2.48,466
2022-11-11,SITE_019,South,conservative,CEM_III,14.53,14.53,6032.4,36.18,6054.05,0.78,9.04,466
2022-11-12,SITE_019,South,conservative,CEM_II,11.49,11.49,6054.05,26.56,6069.12,0.89,3.33,466
2022-11-13,SITE_019,South,conservative,CEM_II,15.33,15.33,6069.12,45.45,6099.24,1.89,1.45,466
2022-11-14,SITE_019,South,conservative,CEM_II,8.88,8.88,6099.24,32.54,6122.9,2.22,0.49,466
2022-11-15,SITE_019,South,conservative,CEM_I,8.0,6.4,6122.9,42.04,6158.54,2.58,-1.97,466
2022-11-16,SITE_019,South,conservative,CEM_I,5.94,5.94,6158.54,33.98,6186.58,14.16,16.44,466
2022-11-17,SITE_019,South,conservative,CEM_II,11.82,11.82,6186.58,42.47,6217.23,2.72,9.67,466
2022-11-18,SITE_019,South,conservative,CEM_I,7.56,7.56,6217.23,10.63,6220.3,0.94,11.22,466
2022-11-19,SITE_019,South,conservative,CEM_I,7.21,5.77,6220.3,44.68,6259.21,1.8,-1.95,466
2022-11-20,SITE_019,South,conservative,CEM_II,11.62,11.62,6259.21,22.72,6270.31,5.83,5.27,466
2022-11-21,SITE_019,South,conservative,CEM_III,17.51,17.51,6270.31,16.8,6269.6,6.85,0.2,466
2022-11-22,SITE_019,South,conservative,CEM_III,14.51,14.51,6269.6,34.12,6289.21,0.7,5.95,466
2022-11-23,SITE_019,South,conservative,CEM_III,13.12,13.12,6289.21,31.97,6308.06,2.53,0.92,466
2022-11-24,SITE_019,South,conservative,CEM_I,17.91,17.91,6308.06,24.24,6314.39,26.29,9.85,466
2022-11-25,SITE_019,South,conservative,CEM_II,7.82,6.26,6314.39,25.0,6333.13,3.31,-1.0,466
2022-11-26,SITE_019,South,conservative,CEM_II,11.57,11.57,6333.13,35.29,6356.85,7.51,9.48,466
2022-11-27,SITE_019,South,conservative,CEM_III,18.91,18.91,6356.85,42.88,6380.82,0.63,4.04,466
2022-11-28,SITE_019,South,conservative,CEM_I,9.26,9.26,6380.82,25.03,6396.59,1.28,4.61,466
2022-11-29,SITE_019,South,conservative,CEM_I,7.79,7.79,6396.59,29.95,6418.75,1.26,3.48,466
2022-11-30,SITE_019,South,conservative,CEM_III,13.55,13.55,6418.75,44.25,6449.45,7.58,12.41,466
2022-12-01,SITE_019,South,conservative,CEM_I,9.86,7.89,6449.45,35.21,6476.77,2.98,-5.0,466
2022-12-02,SITE_019,South,conservative,CEM_III,17.37,17.37,6476.77,31.29,6490.69,2.58,8.84,466
2022-12-03,SITE_019,South,conservative,CEM_I,19.6,19.6,6490.69,28.41,6499.5,4.55,6.45,466
2022-12-04,SITE_019,South,conservative,CEM_III,0.0,0.0,6499.5,12.1,6511.6,3.93,-1.86,466
2022-12-05,SITE_019,South,conservative,CEM_I,7.48,5.98,6511.6,16.68,6522.3,7.11,-0.13,466
2022-12-06,SITE_019,South,conservative,CEM_II,14.83,14.83,6522.3,49.67,6557.14,0.48,5.26,466
2022-12-07,SITE_019,South,conservative,CEM_III,15.23,15.23,6557.14,37.83,6579.74,2.92,5.56,466
2022-12-08,SITE_019,South,conservative,CEM_II,7.89,6.31,6579.74,17.78,6591.21,0.83,-1.84,466
2022-12-09,SITE_019,South,conservative,CEM_I,0.0,0.0,6591.21,44.17,6635.38,1.0,3.83,466
2022-12-10,SITE_019,South,conservative,CEM_III,16.22,16.22,6635.38,42.52,6661.68,4.13,0.44,466
2022-12-11,SITE_019,South,conservative,CEM_I,15.26,15.26,6661.68,40.0,6686.42,0.44,6.37,466
2022-12-12,SITE_019,South,conservative,CEM_II,5.75,5.75,6686.42,39.14,6719.81,14.22,13.34,466
2022-12-13,SITE_019,South,conservative,CEM_III,14.25,14.25,6719.81,45.75,6751.31,2.86,5.9,466
2022-12-14,SITE_019,South,conservative,CEM_II,12.56,10.05,6751.31,46.2,6787.46,4.24,-3.0,466
2022-12-15,SITE_019,South,conservative,CEM_I,0.0,0.0,6787.46,14.84,6802.3,0.98,5.55,466
2022-12-16,SITE_019,South,conservative,CEM_I,15.99,15.99,6802.3,10.23,6796.54,1.0,6.94,466
2022-12-17,SITE_019,South,conservative,CEM_II,17.17,17.17,6796.54,33.66,6813.03,0.62,14.31,466
2022-12-18,SITE_019,South,conservative,CEM_II,17.52,17.52,6813.03,34.21,6829.72,0.14,7.42,466
2022-12-19,SITE_019,South,conservative,CEM_I,18.06,18.06,6829.72,11.85,6823.51,4.87,7.38,466
2022-12-20,SITE_019,South,conservative,CEM_II,10.14,10.14,6823.51,31.23,6844.6,1.09,11.77,466
2022-12-21,SITE_019,South,conservative,CEM_III,17.99,17.99,6844.6,15.94,6842.55,1.84,2.41,466
